ARCH: blackhole, CHIP_FREQ[MHz]: 1350, Max Compute Cores: 140
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,4,TRISC_2,31365,150218091397,0,0,,,TRISC-FW,ZONE_END,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,5,BRISC,27577,150218039541,0,0,,,BRISC-FW,ZONE_START,427,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,5,BRISC,15955,150218040364,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,5,BRISC,15955,150218087082,0,0,,,BRISC-KERNEL,ZONE_END,77,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,5,BRISC,27577,150218094777,0,0,,,BRISC-FW,ZONE_END,427,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,5,NCRISC,15530,150218039690,0,0,,,NCRISC-FW,ZONE_START,127,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,5,NCRISC,10352,150218040236,0,0,,,NCRISC-KERNEL,ZONE_START,69,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,5,NCRISC,10352,150218094611,0,0,,,NCRISC-KERNEL,ZONE_END,69,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,5,NCRISC,15530,150218094637,0,0,,,NCRISC-FW,ZONE_END,127,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,5,TRISC_0,31365,150218039797,0,0,,,TRISC-FW,ZONE_START,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,5,TRISC_0,29986,150218040307,0,0,,,TRISC-KERNEL,ZONE_START,73,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,5,TRISC_0,29986,150218090700,0,0,,,TRISC-KERNEL,ZONE_END,73,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,5,TRISC_0,31365,150218090738,0,0,,,TRISC-FW,ZONE_END,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,5,TRISC_1,31365,150218039798,0,0,,,TRISC-FW,ZONE_START,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,5,TRISC_1,29986,150218040088,0,0,,,TRISC-KERNEL,ZONE_START,73,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,5,TRISC_1,29986,150218090703,0,0,,,TRISC-KERNEL,ZONE_END,73,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,5,TRISC_1,31365,150218090820,0,0,,,TRISC-FW,ZONE_END,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,5,TRISC_2,31365,150218039794,0,0,,,TRISC-FW,ZONE_START,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,5,TRISC_2,29986,150218040310,0,0,,,TRISC-KERNEL,ZONE_START,73,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,5,TRISC_2,29986,150218090640,0,0,,,TRISC-KERNEL,ZONE_END,73,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,5,TRISC_2,31365,150218090870,0,0,,,TRISC-FW,ZONE_END,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,6,BRISC,27577,150218039519,0,0,,,BRISC-FW,ZONE_START,427,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,6,BRISC,15955,150218040339,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,6,BRISC,15955,150218086258,0,0,,,BRISC-KERNEL,ZONE_END,77,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,6,BRISC,27577,150218093942,0,0,,,BRISC-FW,ZONE_END,427,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,6,NCRISC,15530,150218039671,0,0,,,NCRISC-FW,ZONE_START,127,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,6,NCRISC,10352,150218040225,0,0,,,NCRISC-KERNEL,ZONE_START,69,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,6,NCRISC,10352,150218093775,0,0,,,NCRISC-KERNEL,ZONE_END,69,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,6,NCRISC,15530,150218093801,0,0,,,NCRISC-FW,ZONE_END,127,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,6,TRISC_0,31365,150218039762,0,0,,,TRISC-FW,ZONE_START,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
0,1,6,TRISC_0,29986,150218040250,0,0,,,TRISC-KERNEL,ZONE_START,73,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,6,TRISC_0,29986,150218089877,0,0,,,TRISC-KERNEL,ZONE_END,73,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisck.cc,
0,1,6,TRISC_0,31365,150218089916,0,0,,,TRISC-FW,ZONE_END,148,/home/nazishbaliyan/assignment-1-single-core-matrix-multiplication-nbaliyan260/tt-metal/tt_metal/hw/firmware/src/tt-1xx/trisc.cc,
